n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,counts_completed
"Fs11,G7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb7sus4,Daugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gs7,Csaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csaugmaj9,Fs7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj7,Ebadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"B,Gmaj7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eadd9,Dmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsmin,Aaugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj7,Eadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj7,E",0,0,0,0,0,0,0,0,0,0,0,0,False
"F13,Esus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Abdim,E7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin13,Cadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gmin9,Amin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"D9,E13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsmin11,Fsminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsminadd11,Fsmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmaj7sus2,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Faug,Gsmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd9,Gsminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin,Fsminb9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsminb9,Gmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"A13b,Ddim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj911s,Cmaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj11,G13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gminadd9,Bmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin7,Aaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj9,Amin7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj9,Gmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gmin9,Aaugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cminmaj7,B7",0,0,0,0,0,0,0,0,0,0,0,0,False
"C9,Emaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"C7sus2,Dbmaj7sus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dbmaj7sus2,D7sus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ano3d,Emin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin,A13b",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin9,Cdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cdim,Bmin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin11,Dadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbno3d,Dmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj911s,A7sus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"D11,Csmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amaj911s,Aadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj9,Faug",0,0,0,0,0,0,0,0,0,0,0,0,False
"C13,Abmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin11,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dsus4,Cmaj911s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gsminadd9,Emin7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eadd11,F7",0,0,0,0,0,0,0,0,0,0,0,0,False
"D9,Dsno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cno3d,E9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab,Emajs911s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminmaj7,Aminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gbmin9,Bb7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd9,Ebmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd9,Ebmin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmaj7,Ebmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Adim,Gminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gminmaj7,Eb7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin7,Gminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eminadd11,Cmaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebmaj9,Adim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gmin9,Abminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Abmin,C11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaug,Csdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"D9,Gsaugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gsaugmaj7,G7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amaj7,Fmaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"E,Fmaj7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj7sus4,Gadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj7sus4,E",0,0,0,0,0,0,0,0,0,0,0,0,False
"Caug,Cdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dsus2,Cminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emajs9,Gs7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fadd11,Cadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eminadd9,Dminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eaug,Aminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emaj911s,Cno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"E9,Gsadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab,Bminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gminadd9,Cadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dadd9,Gminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gminadd9,Fsmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"D13,Gminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin7,B13b",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj7,Bbminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bdim,E13b",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csdim7,Cs11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cs11,B7b9",0,0,0,0,0,0,0,0,0,0,0,0,False
"E13b,Aminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cadd9,Csaug",0,0,0,0,0,0,0,0,0,0,0,0,False
"G9,Dadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"D,Eaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eaugmaj9,D",0,0,0,0,0,0,0,0,0,0,0,0,False
"C7,Eaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd9,C7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab13,Amin7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Db9,Emin",0,0,0,0,0,0,0,0,0,0,0,0,False
"B7,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cs11,Csaug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csaug,Fsno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd11,C13",0,0,0,0,0,0,0,0,0,0,0,0,False
"C13,Gdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Baugmaj7,Fsmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csmaj7,Asus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"A13,Bbsus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbsus2,Emin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin9,Cssus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eminadd9,Emin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csmaj7,Emin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminmaj7,Asus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csmin,Aminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Esus4,Cmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd11,Dminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Daugmaj7,Daugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsmin9,Dmin13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csmajs9,Dmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"G13,Db9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab13,Bsus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"E7b9,Csmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmaj9,Fmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj7,Fs11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj9,B11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj9,G7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"F9,Gmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj7,C9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Absus4,Emin13",0,0,0,0,0,0,0,0,0,0,0,0,False
"G13,Esus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"B7sus4,Cadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gb9,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Baugmaj7,Esus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dsadd11,A7",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7,Dsadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cadd11,Bmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"D11,Eadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbmin9,F7b9",0,0,0,0,0,0,0,0,0,0,0,0,False
"F7b9,Ddim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmin7,Fsadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eaug,Dmin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbmaj911s,Gminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin9,Fdim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dbmaj911s,Bbmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eb9,Dbsus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dbsus2,Eb9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eb9,Dbmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gminmaj7,Fmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebadd9,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eb7b9,Emaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emaj9,Eb7b9",0,0,0,0,0,0,0,0,0,0,0,0,False
"G9,Bbdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmajs9,Adim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emajs9,Dsmin7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fminadd9,D",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fminadd9,Amin",0,0,0,0,0,0,0,0,0,0,0,0,False
"D9,A7b9",0,0,0,0,0,0,0,0,0,0,0,0,False
"G11,B7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fssus4,Bbadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eadd11,Asdim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7,Bbmaj911s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gmaj7sus4,Cmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cadd11,Aadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gs11,Gno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"G7,Aaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj9,Fs7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Baugmaj7,E13",0,0,0,0,0,0,0,0,0,0,0,0,False
"E13,Aaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb,E13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fs9,Baugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj9,C7",0,0,0,0,0,0,0,0,0,0,0,0,False
"C7,Dminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cadd11,D11",0,0,0,0,0,0,0,0,0,0,0,0,False
"D11,Cadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"D11,Fsmin11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsmin11,Cadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminadd9,A7sus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fdim7,Aminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"D13,Amaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amaj11,D13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amaj11,Esus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminadd9,Eadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbdim7,Emin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin9,Badd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Asminadd11,Bminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Asminadd11,D",0,0,0,0,0,0,0,0,0,0,0,0,False
"Asminadd11,Bmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bminadd11,Eminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"D13,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bminadd11,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Absus4,Gadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj7,Baugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eminmaj7,Gno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emaj7sus4,Aadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd9,Emaj7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dminadd9,F9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csaugmaj7,Badd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fs11,Csaugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj7,B13b",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eaugmaj7,G13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebmin,A7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin,Cs11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj9,Aminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"E,Asdimb9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Asdimb9,D",0,0,0,0,0,0,0,0,0,0,0,0,False
"C11,Dminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dminmaj7,Eadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"C11,Eadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bminadd11,Caug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cminmaj7,Baug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amaj7,Fsaug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aadd11,A7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Caugmaj9,C7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Edim7,Faugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Faugmaj7,Edim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab9,Bmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eadd11,Gs7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj911s,E7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cminadd9,Bbmin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbmin9,Cminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eadd9,Cminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb,Eminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaug,Asus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"C9,Cminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj7,Fsminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Asminadd13,Csadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsadd9,D7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Asmin13,Csadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin,Asmin13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin9,Fsno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gmin9,Eb9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eb9,Fno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csmaj9,Caug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin7,F11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmin,B11",0,0,0,0,0,0,0,0,0,0,0,0,False
"B7sus4,Bmaj7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj7sus4,E7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj7sus4,Gmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eaugmaj9,F",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin7,Cminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aaugmaj7,G7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab7sus4,Faugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin9,C11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmaj13,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bminadd11,Gmaj13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb,Ebaugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj11,Fmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmin7,Bb11s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb11s,Fmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dadd11,Cs7",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7sus4,Dsmin7",0,0,0,0,0,0,0,0,0,0,0,0,False
"G9,Daug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cadd9,Fsdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eno3d,Bmaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj11,Cmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj11,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj11,Fsno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebaug,Fdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"D7b9,Adim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emin9,Gs11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bdim9,Bbmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"As,Bminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsus2,Gmaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bminadd11,Csdimadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csdimadd11,Gadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsdim7,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csdimadd11,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csdimadd11,Fsdim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7sus4,Ebadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cadd9,Bbminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gsno3d,Gmaj13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csus4,Eminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eminadd9,Csus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bsus4,Ab9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emajs9,Bb13",0,0,0,0,0,0,0,0,0,0,0,0,False
"D13,Fadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"D7sus4,Eminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gmin,Gbaugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Badd9,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bminadd11,Gmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbmaj911s,Amaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bsus4,Abmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gno3d,D13",0,0,0,0,0,0,0,0,0,0,0,0,False
"D13,Gno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminadd9,Dsdim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb7,Abdim9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Abdim9,Bb7",0,0,0,0,0,0,0,0,0,0,0,0,False
"F,Bminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebdim,Caug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gbmin11,Abaugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Abaugmaj9,Abmin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Db9,Db11",0,0,0,0,0,0,0,0,0,0,0,0,False
"E13,Eminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin7,Eminmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"E9,Dbmaj911s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dbmaj911s,Dadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eminadd13,A7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj11,Gadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Db7sus4,Csminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csminadd11,Db7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csminadd11,B7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emajs9,F9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fdimadd13,Fdim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bdim,Aminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin,Fmaj911s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmaj911s,Bmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbmin11,Cdim7",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7sus2,Gadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbno3d,E7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"E7sus4,Bbno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eaugmaj7,Emin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dadd13,Gminmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gminmaj9,D",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebadd9,Bsus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Csno3d,E7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"E,Bdimb9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bdimb9,C",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bsus4,Gsmin13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gsmin13,Asus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ebdim7,Eb13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb9,Eb11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cmaj9,Asmin",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb13b,Emaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Emaj7,C13b",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7sus4,Eminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"A7,Amaj11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amaj11,A7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Baugmaj7,C9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dadd11,Baug",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmin9,Bbmaj911s",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmin9,Cadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmajs9,Dbsus2",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dbmaj7,Bb9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmaj9,Gsminadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Eadd11,Gadd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gadd11,Badd11",0,0,0,0,0,0,0,0,0,0,0,0,False
"G13,F11",0,0,0,0,0,0,0,0,0,0,0,0,False
"B11,Baugmaj7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Baugmaj7,B11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gaugmaj7,Cadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Amin9,Gsmin13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gsmin13,Eno3d",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsmin11,Gsmin13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb,Cdimb7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Cdimb7,Cmin7",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fsaug,Eminadd13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bmin7,Bb7b9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bb7b9,Amin9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fs7b9,F9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Bbminadd13,Baugmaj9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Baugmaj9,C7b9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminmaj7,Dsdim",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fmin9,C11",0,0,0,0,0,0,0,0,0,0,0,0,False
"Dmin7,Ab13b",0,0,0,0,0,0,0,0,0,0,0,0,False
"Ab13b,G13",0,0,0,0,0,0,0,0,0,0,0,0,False
"Aminadd13,C7sus4",0,0,0,0,0,0,0,0,0,0,0,0,False
"Gbaug,E7",0,0,0,0,0,0,0,0,0,0,0,0,False
"C7sus4,Cminadd9",0,0,0,0,0,0,0,0,0,0,0,0,False
"Fminmaj7,Dbmin",0,0,0,0,0,0,0,0,0,0,0,0,False
